NO_ASET,SUB_ASET,NILAI_SUSUT,AKUMULASI_PENYUSUTAN,NILAI_PEROLEHAN,NILAI_BUKU,NILAI_RESIDU,PERIODE,TAHUN,CREATED_BY,CREATED_ON,PENURUNAN_AKUMULASI_NILAI,PEMULIHAN_AKUMULASI_NILAI,AKUMULASI_PENYUSUTAN_NEW,PENYUSUTAN_SD_BLN_BERJALAN
120502000611,0,0,60,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000612,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000613,0,0,408,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000614,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000615,0,0,192,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000616,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000617,0,0,372,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000618,0,0,588,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:24 GMT+0700 (Western Indonesia Time),,,,
120502000619,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000620,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000621,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000622,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000623,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000624,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000625,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000626,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000627,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000628,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000629,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000630,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000631,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000632,0,0,228,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000633,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000635,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000636,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000638,0,0,540,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000639,0,0,192,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000640,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000641,0,0,132,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000643,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000644,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000645,0,0,156,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000646,0,0,312,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000649,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000650,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000651,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000652,0,0,348,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000653,0,0,384,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000654,0,0,180,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000655,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000656,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000657,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000658,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000659,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000660,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000661,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000662,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000663,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000664,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000665,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000666,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000667,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000668,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000669,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000670,0,0,300,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000672,0,0,564,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000674,0,0,204,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000675,0,0,228,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000676,0,0,36,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000677,0,0,408,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000678,0,0,144,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000679,0,0,276,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000680,0,0,276,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000681,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000682,0,0,492,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000683,0,0,192,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000684,0,0,228,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000685,0,0,444,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000687,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000688,0,0,36,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000689,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000690,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000691,0,0,576,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000692,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000693,0,0,228,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000695,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000696,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000697,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000698,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000699,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000700,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000702,0,0,156,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000704,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000705,0,0,204,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000706,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000707,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000708,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000710,0,0,132,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000711,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000712,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000713,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000714,0,0,264,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000715,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000716,0,0,192,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000717,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000718,0,0,348,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000719,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000720,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000721,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000722,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000723,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000724,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000726,0,0,360,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000727,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000728,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000729,0,0,360,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000730,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000731,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000732,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000733,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000734,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000735,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000736,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000737,0,0,132,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000738,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000739,0,0,384,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000740,0,0,36,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000741,0,0,144,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000742,0,0,36,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000743,0,0,240,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000745,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000746,0,0,432,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000748,0,0,132,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000749,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000750,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000751,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000752,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000753,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000754,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000755,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000756,0,0,372,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000757,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000758,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000759,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000760,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000761,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000762,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000763,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000764,0,0,396,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000765,0,0,36,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000766,0,0,444,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000767,0,0,468,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000768,0,0,312,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000769,0,0,276,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000770,0,0,84,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000771,0,0,12,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000772,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000773,0,0,552,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000774,0,0,168,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000775,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000776,0,0,168,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000777,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000778,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000779,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000780,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000781,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000782,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000783,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000784,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000785,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000786,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000787,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000788,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000789,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000790,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000791,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000792,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000793,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000794,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000795,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000796,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000797,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000798,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000799,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000800,0,0,108,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000801,0,0,408,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:25 GMT+0700 (Western Indonesia Time),,,,
120502000802,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000803,0,0,312,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000804,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000805,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000806,0,0,576,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000808,0,0,60,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000809,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000810,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000811,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000812,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000813,0,0,456,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000814,0,0,216,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000815,0,0,336,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000816,0,0,336,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000817,0,0,96,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000818,0,0,216,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000819,0,0,588,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000821,0,0,420,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000822,0,0,600,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000823,0,0,552,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000824,0,0,552,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000827,0,0,600,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000828,0,0,420,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000830,0,0,312,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000831,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000835,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000836,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000837,0,0,384,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000839,0,0,540,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000840,0,0,48,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000841,0,0,192,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000842,0,0,204,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000843,0,0,336,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000844,0,0,72,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000845,0,0,588,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000846,0,0,420,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000848,0,0,576,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000850,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
120502000851,0,0,24,0,0,0,6,2023,1,Tue Sep 19 2023 14:51:26 GMT+0700 (Western Indonesia Time),,,,
